PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
49	-0.031517	-0.210058	-7.313220	0.000000	-4.605170	-20.212440
50	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
51	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
52	0.064010	0.469957	-6.551080	0.000000	-5.703782	-22.815128
53	-2.075384	-10.741481	-5.703782	0.000000	-5.298317	-20.212439
54	-2.075384	-10.741481	-5.703782	0.000000	-5.298317	-20.212439
55	0.064010	0.469957	-6.551080	0.000000	-5.703782	-22.815128
56	-2.075384	-10.741481	-5.703782	0.000000	-5.298317	-20.212439
57	0.000000	-17.147715	-4.605170	0.000000	0.000000	-5.703782
58	-0.190208	-0.953177	-4.605170	0.000000	0.000000	0.000000
59	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
60	-0.224110	-1.334516	-5.991465	0.000000	0.000000	-5.298317
61	-0.611681	-2.426104	0.000000	0.000000	0.000000	0.000000
62	-0.611681	-2.426104	0.000000	0.000000	0.000000	0.000000
63	-0.224110	-1.334516	-5.991465	0.000000	0.000000	-5.298317
64	-0.161240	-1.932725	-7.649693	0.000000	0.000000	-5.703782
65	-0.112255	-0.005670	-7.313220	0.000000	-5.298317	-22.058266
66	-0.112255	-0.005670	-7.313220	0.000000	-5.298317	-22.058266
67	0.000000	-17.147715	-4.605170	0.000000	0.000000	-5.703782
68	-0.790559	-4.433104	-5.298317	0.000000	0.000000	-5.703782
69	-0.790559	-4.433104	-5.298317	0.000000	0.000000	-5.703782
70	-0.054410	-0.550571	0.000000	0.000000	-4.605170	-20.366590
71	-0.054410	-0.550571	0.000000	0.000000	-4.605170	-20.366590
72	-0.054410	-0.550571	0.000000	0.000000	-4.605170	-20.366590
73	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
74	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
75	-0.690989	-3.845030	-7.495542	0.000000	0.000000	-5.991465
76	-0.690989	-3.845030	-7.495542	0.000000	0.000000	-5.991465
77	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
78	-0.002215	-0.429313	-6.551080	0.000000	-4.605170	-19.113827
79	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
80	-0.002215	-0.429313	-6.551080	0.000000	-4.605170	-19.113827
81	-0.002215	-0.429313	-6.551080	0.000000	-4.605170	-19.113827
82	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
83	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
84	-0.285797	-3.115892	-6.907755	0.000000	-5.703782	-23.102811
85	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
86	0.000000	0.466741	-6.684612	0.000000	-4.605170	-20.617905
87	-0.258712	-2.296179	-8.433812	0.000000	-5.703782	-24.776788
88	-0.277214	-2.780144	-4.605170	0.000000	-4.605170	-21.128730
89	-0.277214	-2.780144	-4.605170	0.000000	-4.605170	-21.128730
90	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
91	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
92	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
93	-0.892085	-4.684960	-6.907755	0.000000	-4.605170	-19.806975
94	0.000000	-0.187672	-7.495542	0.000000	-5.298317	-22.291881
95	-0.357267	-2.766627	-6.684612	0.000000	0.000000	-5.298317
96	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
97	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
98	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
99	5.373345	2.934448	-4.605170	0.000000	0.000000	-5.298317
100	5.373345	2.934448	-4.605170	0.000000	0.000000	-5.298317
101	-0.223730	-1.432777	-4.605170	0.000000	0.000000	-4.605170
102	-0.223730	-1.432777	-4.605170	0.000000	0.000000	-4.605170
103	0.000000	-5.298317	-4.605170	0.000000	-4.605170	-18.420680
104	-0.176732	-1.668543	-6.684612	0.000000	0.000000	-11.849398
105	0.000000	-5.298317	-4.605170	0.000000	-4.605170	-18.420680
106	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
107	-0.589068	-3.585042	-7.740664	0.000000	0.000000	-12.821258
108	-0.589068	-3.585042	-7.740664	0.000000	0.000000	-12.821258
109	-0.372530	-4.018621	-6.907755	0.000000	-4.605170	-19.806975
110	0.000000	0.939833	-6.684612	0.000000	-4.605170	-20.723265
111	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
112	-0.690989	-3.845030	-7.495542	0.000000	0.000000	-5.991465
113	-0.081045	-0.752632	-6.551080	0.000000	-5.298317	-24.999931
114	-0.081045	-0.752632	-6.551080	0.000000	-5.298317	-24.999931
115	-0.081045	-0.752632	-6.551080	0.000000	-5.298317	-24.999931
116	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
117	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
118	0.000000	-0.606208	-6.214608	0.000000	-5.298317	-22.697346
119	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
120	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
121	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
122	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
123	0.000000	0.336782	11.466347	0.000000	-5.298317	-23.901319
124	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
125	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
126	-0.002215	-0.429313	-6.551080	0.000000	-4.605170	-19.113827
127	0.116341	0.158574	-7.549609	0.000000	0.000000	-6.551080
128	0.116341	0.158574	-7.549609	0.000000	0.000000	-6.551080
129	0.116341	0.158574	-7.549609	0.000000	0.000000	-6.551080
130	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
131	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
132	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
133	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
134	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
135	0.000000	0.000000	-4.605170	0.000000	0.000000	-4.605170
136	-0.270258	-3.124495	-7.901007	0.000000	-5.991465	-25.747147
137	-0.270258	-3.124495	-7.901007	0.000000	-5.991465	-25.747147
138	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
139	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
140	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
141	0.000000	0.381089	-7.170120	0.000000	-5.703782	-23.913741
142	-0.187334	-1.984200	12.467401	0.000000	-4.605170	-23.130210
143	-0.595673	-5.503587	-5.298317	0.000000	0.000000	-5.703782
144	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
145	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
146	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
147	-0.030524	-0.650960	-6.214608	0.000000	-5.298317	-22.204869
148	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
149	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
150	0.000000	0.904651	-6.551080	0.000000	-0.159537	1.182639
151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
152	-0.285797	-3.115892	-6.907755	0.000000	-5.703782	-23.102811
153	-0.285797	-3.115892	-6.907755	0.000000	-5.703782	-23.102811
154	-0.285797	-3.115892	-6.907755	0.000000	-5.703782	-23.102811
155	-0.285797	-3.115892	-6.907755	0.000000	-5.703782	-23.102811
156	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
157	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
158	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
159	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
160	-0.013282	-0.296930	-7.438384	0.000000	-5.298317	-21.886416
161	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
162	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
163	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
164	-0.217936	-2.032266	-7.003065	0.000000	0.000000	-5.991465
165	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
166	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
167	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
168	-0.154924	0.109630	-6.551080	0.000000	0.000000	-4.605170
169	-0.021059	-1.122760	-4.605170	0.000000	0.000000	-4.605170
170	-0.072425	-1.093662	-5.991465	0.000000	0.000000	-5.298317
171	-0.072425	-1.093662	-5.991465	0.000000	0.000000	-5.298317
172	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
173	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
174	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
175	-0.021059	-1.122760	-4.605170	0.000000	0.000000	-4.605170
176	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
177	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
178	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
179	-0.477890	-1.686329	-4.605170	0.000000	0.000000	-9.903487
180	-0.477890	-1.686329	-4.605170	0.000000	0.000000	-9.903487
181	-0.690989	-3.845030	-7.495542	0.000000	0.000000	-5.991465
182	-0.140732	-1.406179	12.035151	0.000000	0.000000	-6.214608
183	-0.140732	-1.406179	12.035151	0.000000	0.000000	-6.214608
184	0.000000	0.709836	-5.991465	0.000000	0.000000	-5.703782
185	-0.084842	-1.603530	12.850068	0.000000	0.000000	-9.210340
186	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
187	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
188	-0.595673	-4.028498	-4.605170	0.000000	0.000000	-5.703782
189	-0.176732	-1.668543	-6.684612	0.000000	0.000000	-11.849398
190	-0.190208	-2.840273	0.000000	0.000000	0.000000	0.000000
191	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
192	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
193	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
194	-0.049742	-0.225323	-8.974618	0.000000	-4.605170	-18.420680
195	-0.140732	-1.042583	-6.214608	0.000000	-4.605170	-19.806975
196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
197	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
198	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
199	0.000000	0.101205	-5.703782	0.000000	0.000000	-5.703782
200	0.000000	-0.134718	0.000000	0.000000	0.000000	-4.605170
201	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
202	0.000000	-0.111891	11.765774	0.000000	0.000000	-6.396930
203	0.000000	-0.111891	11.765774	0.000000	0.000000	-6.396930
204	0.000000	-1.095954	-6.802395	0.000000	0.000000	-7.244228
205	-0.080705	-0.742434	11.992363	0.000000	-5.298317	-21.886416
206	0.000000	-1.095954	-6.802395	0.000000	0.000000	-7.244228
207	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
208	0.000000	0.878066	-6.396930	0.000000	0.000000	-5.703782
209	0.000000	0.878066	-6.396930	0.000000	0.000000	-5.703782
210	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
211	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
212	-0.021083	-0.805763	-7.495542	0.000000	-5.298317	-22.985028
213	-0.021083	-0.805763	-7.495542	0.000000	-5.298317	-22.985028
214	-0.021083	-0.805763	-7.495542	0.000000	-5.298317	-22.985028
215	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
216	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
217	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
218	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
219	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
220	-0.441522	-3.746097	-5.991465	0.000000	0.000000	-4.605170
221	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
222	-0.052280	-0.731844	-7.377759	0.000000	-6.214608	-25.888052
223	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
224	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
225	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
228	-3.557504	-2.371237	0.000000	0.000000	0.000000	-4.605170
229	-0.941944	-5.968464	-7.438384	0.000000	-5.703782	-24.019101
230	-0.844134	-5.719106	-7.549609	0.000000	-4.605170	-21.678777
231	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
232	-0.149276	-1.632578	-7.170120	0.000000	0.000000	-7.696213
233	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
234	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
235	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
236	0.000000	0.449120	-4.605170	0.000000	0.000000	-4.605170
237	-0.325547	-1.934824	-6.907755	0.000000	-5.703782	-23.508276
238	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
239	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
240	0.000000	0.000000	-5.298317	0.000000	0.000000	-4.605170
241	-0.023911	-0.694742	-6.684612	0.000000	0.000000	-6.214608
242	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
243	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
244	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
245	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
246	0.000000	0.541702	-5.991465	0.000000	0.000000	-4.605170
247	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
248	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
249	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
250	-0.049460	-0.049460	-5.991465	0.000000	-5.298317	-21.598733
251	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
252	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
253	0.000000	-0.111891	11.765774	0.000000	0.000000	-6.396930
254	0.000000	-0.111891	11.765774	0.000000	0.000000	-6.396930
255	-0.080705	-0.742434	11.992363	0.000000	-5.298317	-21.886416
256	-0.080705	-0.742434	11.992363	0.000000	-5.298317	-21.886416
257	0.000000	-4.605170	-4.605170	0.000000	0.000000	-5.991465
258	-0.053724	-1.632158	-5.298317	0.000000	0.000000	-5.991465
259	-0.093530	-2.685341	-6.214608	0.000000	0.000000	-5.703782
260	-0.154924	0.109630	-6.551080	0.000000	0.000000	-4.605170
261	-0.154924	0.109630	-6.551080	0.000000	0.000000	-4.605170
262	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
263	-0.372530	-1.978472	-5.991465	0.000000	0.000000	-10.819778
264	-0.372530	-1.978472	-5.991465	0.000000	0.000000	-10.819778
265	0.000000	-0.919003	-5.703782	0.000000	0.000000	-5.298317
266	0.000000	-0.919003	-5.703782	0.000000	0.000000	-5.298317
267	0.000000	-0.919003	-5.703782	0.000000	0.000000	-5.298317
268	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
269	0.000000	-0.973305	-6.551080	0.000000	-4.605170	-9.210340
270	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
271	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
272	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
273	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
274	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
275	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
276	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
277	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
278	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
279	-0.022119	-0.547143	12.957210	0.000000	0.000000	-6.907755
280	-0.147108	-1.390058	-5.991465	0.000000	0.000000	-9.210340
281	0.000000	-0.873672	-9.417355	0.000000	-5.298317	-21.886416
282	-0.002493	-1.824823	-7.549609	0.000000	-4.605170	-19.113827
283	-0.002493	-1.824823	-7.549609	0.000000	-4.605170	-19.113827
284	-0.010262	-1.356723	-6.396930	0.000000	0.000000	-11.002100
285	0.000000	-0.221113	-6.214608	0.000000	0.000000	-5.298317
286	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
287	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
288	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
289	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
290	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
291	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
292	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
293	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
294	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
295	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
296	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
297	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
298	0.000000	0.471461	-6.551080	0.000000	-4.605170	-19.113827
299	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
300	-0.112560	-1.561351	-6.551080	0.000000	-5.298317	-22.697346
301	-0.112560	-1.561351	-6.551080	0.000000	-5.298317	-22.697346
302	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
303	-0.595673	-4.028498	-4.605170	0.000000	0.000000	-5.703782
304	-0.101993	-0.477080	-7.438384	0.000000	-5.703782	-23.795958
305	-0.021083	-0.805763	-7.495542	0.000000	-5.298317	-22.985028
306	-0.021083	-0.805763	-7.495542	0.000000	-5.298317	-22.985028
307	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
308	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
309	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
310	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
311	-0.830030	-4.919859	-6.396930	0.000000	0.000000	-5.991465
312	-0.830030	-4.919859	-6.396930	0.000000	0.000000	-5.991465
313	-0.830030	-4.919859	-6.396930	0.000000	0.000000	-5.991465
314	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
315	0.000000	1.234297	12.622076	0.000000	-4.605170	-19.519292
316	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
317	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
318	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
319	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
320	-0.026424	-0.376271	11.133556	0.000000	-4.605170	-18.420680
321	0.026238	-0.037386	-4.605170	0.000000	0.000000	0.000000
322	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
323	0.000000	0.541702	-5.991465	0.000000	0.000000	-4.605170
324	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
325	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
326	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
327	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
328	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
329	0.000000	-12.100712	0.000000	0.000000	-4.605170	-18.420680
330	-5.298317	-23.102811	-4.605170	0.000000	0.000000	-5.298317
331	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
332	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
333	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
334	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
335	-0.072425	-1.093662	-5.991465	0.000000	0.000000	-5.298317
336	-0.072425	-1.093662	-5.991465	0.000000	0.000000	-5.298317
337	-0.119544	-1.446402	-8.131531	0.000000	-4.605170	-21.193269
338	0.000000	-0.564931	-8.160518	0.000000	0.000000	-5.703782
339	-0.757199	-4.456459	-5.703782	0.000000	0.000000	-5.991465
340	-0.119244	-0.173105	13.894879	0.000000	0.000000	-5.298317
341	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
342	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
343	0.000000	0.000000	-6.396930	0.000000	0.000000	-4.605170
344	0.000000	-0.941849	-7.244228	0.000000	0.000000	-8.824678
345	0.000000	-0.941849	-7.244228	0.000000	0.000000	-8.824678
346	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
347	-0.371383	-2.362652	-7.824046	0.000000	-5.298317	-23.678175
348	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
349	0.000000	0.126816	12.123988	0.000000	-5.298317	-22.802706
350	0.000000	-0.345393	-6.551080	0.000000	0.000000	-4.605170
351	0.000000	0.152699	-6.551080	0.000000	-4.605170	-9.903487
352	-0.011848	0.955612	-7.600902	0.000000	-4.605170	-19.113827
353	-0.011848	0.955612	-7.600902	0.000000	-4.605170	-19.113827
354	0.000000	0.322629	-7.090077	0.000000	0.000000	-4.605170
355	0.000000	0.322629	-7.090077	0.000000	0.000000	-4.605170
356	-0.047107	-0.360042	-6.551080	0.000000	-4.605170	-20.030118
357	-0.618151	-4.181209	-6.214608	0.000000	-5.703782	-22.815128
358	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
359	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
360	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
361	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
362	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
363	-0.069580	-0.373892	-7.696213	0.000000	-5.298317	-21.193268
364	-0.088812	-0.747891	-7.313220	0.000000	-5.298317	-22.109559
365	0.000000	0.878066	-6.396930	0.000000	0.000000	-5.703782
366	0.000000	-6.214608	-4.605170	0.000000	0.000000	0.000000
367	0.000000	1.539225	-6.802395	0.000000	0.000000	-5.703782
368	0.000000	1.539225	-6.802395	0.000000	0.000000	-5.703782
369	0.000000	1.539225	-6.802395	0.000000	0.000000	-5.703782
370	0.000000	0.654749	-7.170120	0.000000	-4.605170	-19.806975
371	0.000000	1.539225	-6.802395	0.000000	0.000000	-5.703782
372	0.000000	0.047757	-4.605170	0.000000	-4.605170	-20.030118
373	0.000000	0.152699	-6.551080	0.000000	-4.605170	-9.903487
374	-0.021083	-0.805763	-7.495542	0.000000	-5.298317	-22.985028
375	-0.021083	-0.805763	-7.495542	0.000000	-5.298317	-22.985028
376	-0.174923	-3.381051	-5.703782	0.000000	-4.605170	-19.519292
377	0.000000	0.420094	-5.703782	0.000000	-5.703782	-22.004198
378	0.037289	-0.737059	0.000000	0.000000	-4.605170	-19.113827
379	-0.526684	-3.174908	-5.298317	0.000000	-4.605170	-20.500122
380	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
381	-0.122128	-1.824928	-8.895630	0.000000	-4.605170	-20.617905
382	-0.122128	-1.824928	-8.895630	0.000000	-4.605170	-20.617905
383	-0.174923	-3.381051	-5.703782	0.000000	-4.605170	-19.519292
384	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
385	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
386	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
387	0.000000	0.000000	-4.605170	0.000000	-4.605170	-4.605170
388	0.000000	-4.605170	0.000000	0.000000	0.000000	-4.605170
389	0.000000	1.358226	-6.684612	0.000000	-4.605170	-19.113827
390	0.000000	1.358226	-6.684612	0.000000	-4.605170	-19.113827
391	0.000000	1.358226	-6.684612	0.000000	-4.605170	-19.113827
392	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
393	0.075028	-2.881069	-5.298317	0.000000	0.000000	-4.605170
