PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
195	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
196	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
197	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
198	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
199	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
200	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
201	-2.066923	-2.066923	0.000000	0.000000	0.000000	0.000000
202	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
203	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
204	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
205	-2.253200	-2.253200	0.000000	0.000000	0.000000	0.000000
206	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
207	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
208	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
209	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
210	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
211	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
212	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
213	0.676319	0.676319	0.000000	0.000000	0.000000	0.000000
214	4.631842	4.631842	0.000000	0.000000	0.000000	0.000000
215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
223	-3.352346	-3.352346	0.000000	0.000000	0.000000	0.000000
224	7.110456	7.110456	0.000000	0.000000	0.000000	0.000000
225	-3.352346	-3.352346	0.000000	0.000000	0.000000	0.000000
226	0.097207	0.097207	0.000000	0.000000	0.000000	0.000000
227	-3.352346	-3.352346	0.000000	0.000000	0.000000	0.000000
228	-3.352346	-3.352346	0.000000	0.000000	0.000000	0.000000
229	-3.352346	-3.352346	0.000000	0.000000	0.000000	0.000000
230	-3.352346	-3.352346	0.000000	0.000000	0.000000	0.000000
231	-3.352346	-3.352346	0.000000	0.000000	0.000000	0.000000
232	-1.182631	-1.182631	0.000000	0.000000	0.000000	0.000000
233	-1.337958	-1.337958	0.000000	0.000000	0.000000	0.000000
234	0.000000	0.000000	-8.517193	0.000000	0.000000	0.000000
235	0.000000	0.000000	-8.517193	0.000000	0.000000	0.000000
236	-1.181816	-1.181816	-8.517193	0.000000	0.000000	0.000000
237	7.512785	7.512785	-8.517193	0.000000	0.000000	0.000000
238	-1.660728	-1.660728	-8.517193	0.000000	0.000000	0.000000
239	0.727197	0.727197	-8.517193	0.000000	0.000000	0.000000
240	6.237218	6.237218	-8.517193	0.000000	0.000000	0.000000
241	-1.587507	-1.587507	-8.517193	0.000000	0.000000	0.000000
242	0.000000	0.000000	-8.517193	0.000000	0.000000	0.000000
243	6.389234	6.389234	0.000000	0.000000	0.000000	0.000000
244	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
245	7.943075	7.943075	0.000000	0.000000	0.000000	0.000000
246	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
247	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
248	7.132391	7.132391	0.000000	0.000000	0.000000	0.000000
249	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
250	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
251	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
252	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
253	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
254	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
255	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
256	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
257	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
258	8.386421	8.386421	0.000000	0.000000	0.000000	0.000000
259	9.242470	9.242470	0.000000	0.000000	0.000000	0.000000
260	7.136264	7.136264	0.000000	0.000000	0.000000	0.000000
261	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
262	-2.281121	-2.281121	0.000000	0.000000	0.000000	0.000000
263	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
264	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
265	7.115711	7.115711	0.000000	0.000000	0.000000	0.000000
266	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
267	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
268	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
269	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
270	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
271	-3.782988	-3.782988	0.000000	0.000000	0.000000	0.000000
272	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
273	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
274	8.960990	8.960990	0.000000	0.000000	0.000000	0.000000
275	-1.469208	-1.469208	0.000000	0.000000	0.000000	0.000000
276	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
277	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
278	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
279	-0.041070	-0.041070	0.000000	0.000000	0.000000	0.000000
280	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
281	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
282	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
283	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
284	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
285	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
286	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
287	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
288	9.040683	9.040683	0.000000	0.000000	0.000000	0.000000
289	-2.542601	-2.542601	0.000000	0.000000	0.000000	0.000000
290	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
291	0.598459	0.598459	-9.210340	0.000000	0.000000	0.000000
292	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
293	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
294	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
295	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
296	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
297	-0.448893	-0.448893	-9.210340	0.000000	0.000000	0.000000
298	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
299	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
300	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
301	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
302	0.000000	0.000000	-9.210340	0.000000	0.000000	0.000000
303	6.656179	6.656179	-9.210340	0.000000	0.000000	0.000000
304	5.909287	5.909287	0.000000	0.000000	0.000000	0.000000
305	7.735221	7.735221	0.000000	0.000000	0.000000	0.000000
306	5.909287	5.909287	0.000000	0.000000	0.000000	0.000000
307	5.909287	5.909287	0.000000	0.000000	0.000000	0.000000
308	5.909287	5.909287	0.000000	0.000000	0.000000	0.000000
309	5.909287	5.909287	0.000000	0.000000	0.000000	0.000000
310	5.909287	5.909287	0.000000	0.000000	0.000000	0.000000
311	5.909287	5.909287	0.000000	0.000000	0.000000	0.000000
312	6.917350	6.917350	0.000000	0.000000	0.000000	0.000000
313	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
314	-0.767259	-0.767259	0.000000	0.000000	0.000000	0.000000
315	8.671728	8.671728	0.000000	0.000000	0.000000	0.000000
316	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
317	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
318	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
319	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
320	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
321	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
322	5.801424	5.801424	0.000000	0.000000	0.000000	0.000000
323	-0.496763	-0.496763	0.000000	0.000000	0.000000	0.000000
324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
328	-0.903715	-0.903715	0.000000	0.000000	0.000000	0.000000
329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
332	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
333	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
334	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
335	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
336	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
337	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
338	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
339	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
340	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
341	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
342	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
343	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
344	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
345	6.659838	6.659838	0.000000	0.000000	-8.517193	-8.517193
346	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
347	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
348	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
349	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
350	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
351	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
352	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
353	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
354	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
355	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
356	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
357	5.965859	5.965859	0.000000	0.000000	-8.517193	-8.517193
358	-1.264685	-1.264685	0.000000	0.000000	-8.517193	-8.517193
359	7.366141	7.366141	0.000000	0.000000	0.000000	0.000000
360	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
361	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
362	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
363	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
364	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
365	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
366	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
367	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
368	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
369	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
370	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
371	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
372	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
373	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
374	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
375	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
376	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
377	-2.641173	-2.641173	0.000000	0.000000	0.000000	0.000000
378	-0.708602	-0.708602	0.000000	0.000000	-9.210340	-9.210340
379	-3.056904	-3.056904	0.000000	0.000000	-9.210340	-9.210340
380	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
381	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
382	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
383	8.003898	8.003898	0.000000	0.000000	-9.210340	-9.210340
384	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
385	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
386	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
387	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
388	-1.454387	-1.454387	0.000000	0.000000	-9.210340	-9.210340
389	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
390	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
391	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
392	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
393	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
394	0.159154	0.159154	0.000000	0.000000	-9.210340	-9.210340
395	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
396	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
397	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
398	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
399	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
400	-1.917305	-1.917305	0.000000	0.000000	-9.210340	-9.210340
401	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
402	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
403	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
404	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
405	6.743519	6.743519	0.000000	0.000000	-9.210340	-9.210340
406	-2.121578	-2.121578	0.000000	0.000000	2.282548	2.282548
407	0.000000	0.000000	0.000000	0.000000	-11.156251	-11.156251
408	0.000000	0.000000	0.000000	0.000000	-11.156251	-11.156251
409	0.000000	0.000000	0.000000	0.000000	-11.156251	-11.156251
410	0.000000	0.000000	0.000000	0.000000	-11.156251	-11.156251
411	0.000000	0.000000	0.000000	0.000000	-11.156251	-11.156251
412	1.098643	1.098643	0.000000	0.000000	-11.156251	-11.156251
413	0.000000	0.000000	0.000000	0.000000	-11.156251	-11.156251
414	0.000000	0.000000	0.000000	0.000000	-11.156251	-11.156251
415	-0.939569	-0.939569	0.000000	0.000000	-11.156251	-11.156251
416	6.933709	6.933709	0.000000	0.000000	-8.517193	-8.517193
417	7.506779	7.506779	0.000000	0.000000	-8.517193	-8.517193
418	6.933709	6.933709	0.000000	0.000000	-8.517193	-8.517193
